market date,symbol,ticker,expiry,strike,ask price,ask size,filled price,filled size,bid price,bid size,volume,OI,IV,previous close price,previous close date,today gain,tech_last_date,SMA,BB - high,BB - low,RSI,VWAP,ATR,Range,B-Score
2021/02/15 19:52:38,NYMT220121C00004500,NYMT,2022-01-21,4.5,0.350000,74,0.320000,20,0.300000,20,104,7565,0.336977,0.330000,2021-02-11,-0.010000000000000009,2021-02-12 Friday,0.34799999594688413,0.4116237339679756,0.20137627002553557,52.989786625773164,0.35150094658250625,0.06382388186212343,0.25,5
2021/02/15 19:52:38,MFA220121C00005000,MFA,2022-01-21,5.0,0.300000,56,0.250000,4,0.250000,10,175,4074,0.396051,0.280000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,0.28400000333786013,0.31920638708542215,0.16879361690808903,49.56120472066768,0.25662081307904994,0.05126925376289881,0.10000000894069672,5
2021/02/15 19:52:38,RWT220121C00012500,RWT,2022-01-21,12.5,0.700000,4,0.600000,4,0.600000,3,8,794,0.377416,0.630000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,0.600000011920929,0.6604540916201733,0.21954591553238395,62.63155872538462,0.4416179356469447,0.05981081321119318,0.34999996423721313,4
2021/02/15 19:52:38,PBI220121C00010000,PBI,2022-01-21,10.0,2.650000,327,2.500000,10,2.450000,10,111,1214,0.842076,2.500000,2021-02-11,0.0,2021-02-12 Friday,2.6140000343322756,5.013974833419928,0.039025163719049516,51.530180713721236,4.437617798403246,0.5869958501493973,5.75,4
2021/02/15 19:52:38,TWO220121C00007000,TWO,2022-01-21,7.0,0.650000,124,0.650000,1,0.600000,193,669,7336,0.298134,0.680000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,0.6519999980926514,0.7227361744256511,0.5372638219980703,51.56981477397017,0.6338346423181522,0.09743703328890453,0.2800000309944153,4
2021/02/15 19:52:38,NYMT230120C00003500,NYMT,2023-01-20,3.5,0.950000,1,0.900000,6,0.850000,8,24,344,0.303857,0.930000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,0.9799999713897705,1.110707756367724,0.7302922343339514,48.35696669454741,1.1625391036523094,0.18588948408048642,1.5999999642372131,4
2021/02/15 19:52:38,MFA230120C00004000,MFA,2023-01-20,4.0,0.950000,1,0.850000,3,0.850000,14,15,1003,0.423071,0.880000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,0.8600000023841858,0.9418650656034737,0.6511349351117821,54.833210090821844,0.8840627008890609,0.16914189731527274,0.8300000429153442,4
2021/02/15 19:52:38,MFA230120C00002000,MFA,2023-01-20,2.0,2.050000,16,1.950000,1,1.900000,10,3,582,0.299115,1.980000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,1.9900000095367432,2.099282636499644,1.7027173854348654,52.117943123461046,1.9955107078567909,0.11627944095720812,0.5,4
2021/02/15 19:52:38,MFA220121C00003000,MFA,2022-01-21,3.0,1.150000,440,1.000000,5,1.000000,80,15,3077,0.339592,1.100000,2021-02-11,-0.10000000000000009,2021-02-12 Friday,1.1,1.1675972236601322,0.8204027639421018,49.804096036718406,1.0442879317353955,0.08043956924585996,0.2999999523162842,4
2021/02/15 19:52:38,MFA220121C00004500,MFA,2022-01-21,4.5,0.400000,65,0.370000,4,0.300000,279,155,3721,0.358673,0.350000,2021-02-11,0.020000000000000018,2021-02-12 Friday,0.38199999928474426,0.42925758341372344,0.23974241932809026,53.8733594735933,0.3566488010740944,0.062281781902602674,0.1599999964237213,3
2021/02/15 19:52:38,NYMT220121C00007500,NYMT,2022-01-21,7.5,0.150000,554,0.060000,8,0.050000,60,0,749,0.479946,0.100000,2021-02-11,-0.04000000000000001,2021-02-11 Thursday,0.09200000092387199,0.12452325190108848,0.03847675060230659,36.06356424800242,0.08579960508416684,0.0247288693651623,0.1300000064074993,3
2021/02/15 19:52:38,NYMT230120C00004000,NYMT,2023-01-20,4.0,0.900000,2,0.850000,1,0.700000,2,1,644,0.367501,0.780000,2021-02-11,0.06999999999999995,2021-02-11 Thursday,0.7600000023841857,0.933174457777341,0.5618255469910306,51.418000856468545,0.7946881699049344,0.12095034423545933,0.4999999403953552,3
2021/02/15 19:52:38,MFA220121C00004000,MFA,2022-01-21,4.0,0.550000,2,0.550000,2,0.500000,1,195,6859,0.361108,0.530000,2021-02-11,0.020000000000000018,2021-02-12 Friday,0.5419999957084656,0.5903622882691604,0.372637705293538,57.74134215808285,0.5022554274906075,0.09210961948573601,0.20000001788139343,3
2021/02/15 19:52:38,QEP220121C00001000,QEP,2022-01-21,1.0,3.500000,30,2.500000,10,2.500000,10,24,7311,2.274951,2.580000,2021-02-11,-0.08000000000000007,2021-02-12 Friday,2.5,2.6419809443438673,1.8020190732991077,64.13521356814152,2.3557751974394168,0.15950257684015562,0.6999999284744263,3
2021/02/15 19:52:38,PBI230120C00010000,PBI,2023-01-20,10.0,3.700000,195,3.400000,5,3.300000,10,37,877,0.789162,3.550000,2021-02-11,-0.1499999999999999,2021-02-12 Friday,3.640000009536743,5.255954040648541,1.146045945523181,53.875167420507786,3.7770404519584027,0.4985074032011583,4.649999976158142,3
2021/02/15 19:52:38,NYMT220121C00005000,NYMT,2022-01-21,5.0,0.250000,1,0.250000,5,0.200000,147,29,1768,0.352847,0.230000,2021-02-11,0.01999999999999999,2021-02-12 Friday,0.2300000011920929,0.292304944451101,0.13869505876754984,55.66956843532216,0.2398316698645729,0.05310644596400267,0.10000000894069672,3
2021/02/15 19:52:38,MFA220121C00002500,MFA,2022-01-21,2.5,1.550000,10,1.500000,1,1.400000,30,6,227,0.311814,1.530000,2021-02-11,-0.030000000000000027,2021-02-12 Friday,1.5259999990463258,1.6471412187955272,1.1318587893107044,54.40744763407377,1.4428859031707113,0.09567242922485238,0.3999999761581421,3
2021/02/15 19:52:38,NYMT220121C00005500,NYMT,2022-01-21,5.5,0.200000,1,0.180000,3,0.150000,32,9,832,0.380477,0.230000,2021-02-11,-0.05000000000000002,2021-02-12 Friday,0.1840000033378601,0.23693872092314736,0.08606128545454964,50.79815824356702,0.17171540220118225,0.04487047644096102,0.14000000059604645,3
2021/02/15 19:52:38,PBI220121C00012000,PBI,2022-01-21,12.0,2.300000,147,1.980000,1,1.900000,1,7,671,0.861393,1.980000,2021-02-11,0.0,2021-02-12 Friday,2.103999972343445,4.133599679208912,-0.035599707103884715,51.27282801102323,2.67346741182871,0.48410245374958355,3.550000011920929,3
2021/02/15 19:52:38,RWT220121C00015000,RWT,2022-01-21,15.0,0.350000,49,0.300000,20,0.250000,2,131,5811,0.382563,0.230000,2021-02-11,0.06999999999999998,2021-02-12 Friday,0.2500000029802322,0.2929918313970092,0.14000817438464136,59.305300104592064,0.23961015201575545,0.04879723336275586,0.15000000596046448,3
2021/02/15 19:52:38,TWO220121C00005000,TWO,2022-01-21,5.0,1.850000,10,1.750000,2,1.650000,153,13,1818,0.252835,1.750000,2021-02-11,0.0,2021-02-12 Friday,1.6799999952316285,1.7985234745506422,1.372476529264055,59.194205125538225,1.5969579612812703,0.12309320824571006,0.44999992847442627,3
2021/02/15 19:52:38,TWO220121C00010000,TWO,2022-01-21,10.0,0.300000,94,0.240000,1,0.200000,52,91,4369,0.406127,0.250000,2021-02-11,-0.010000000000000009,2021-02-12 Friday,0.22399999797344208,0.2888517716971734,0.13214822913729163,54.78019839025807,0.25219414296919024,0.05904008919952913,0.2199999988079071,3
2021/02/15 19:52:38,ABR220121C00015000,ABR,2022-01-21,15.0,1.850000,66,1.500000,2,1.600000,101,2,950,0.262857,1.600000,2021-02-11,-0.10000000000000009,2021-02-12 Friday,1.6059999942779541,1.7551273252536965,1.008872673315792,52.215397898843214,1.337313876402381,0.19200008081810857,0.7800000905990601,3
2021/02/15 19:52:38,TWO230120C00010000,TWO,2023-01-20,10.0,0.650000,43,0.620000,3,0.600000,6,38,2753,0.406638,0.630000,2021-02-11,-0.010000000000000009,2021-02-12 Friday,0.5300000011920929,0.6812380293944145,0.3417619695327018,59.23905593135845,0.5719589575272127,0.10754055589042143,0.3400000035762787,3
2021/02/15 19:52:38,TWO230120C00007000,TWO,2023-01-20,7.0,1.200000,9,1.100000,1,1.100000,1,2,2167,0.347697,1.080000,2021-02-11,0.020000000000000018,2021-02-12 Friday,1.0480000019073485,1.2270974613470804,0.7679025195794332,54.505657252722756,1.0073828122923516,0.16274061251450414,0.6499999761581421,3
