market date,symbol,ticker,expiry,strike,ask price,ask size,filled price,filled size,bid price,bid size,volume,OI,IV,previous close price,previous close date,today gain,tech_last_date,SMA,BB - high,BB - low,RSI,VWAP,ATR,Range,B-Score
2021/02/16 15:37:32,MFA220121C00004000,MFA,2022-01-21,4.0,0.550000,6,0.500000,1,0.500000,121,111,6934,0.335240,0.530000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,0.5319999933242798,0.5920384418141132,0.38396154829151574,55.24128257897112,0.5063529547753305,0.08921860433318403,0.20000001788139343,5
2021/02/16 15:37:32,TWO220121C00010000,TWO,2022-01-21,10.0,0.250000,16,0.250000,20,0.200000,48,101,4451,0.386414,0.250000,2021-02-12,0.0,2021-02-16 Tuesday,0.23599999845027925,0.2928416143777833,0.13515838574142602,56.22191031613835,0.2514823500129465,0.0587582139328349,0.2199999988079071,5
2021/02/16 15:37:32,TWO230120C00010000,TWO,2023-01-20,10.0,0.650000,79,0.600000,20,0.600000,2,34,2780,0.397945,0.630000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,0.5660000026226044,0.6937957227819997,0.34520427578748863,58.9341513880378,0.571990017055241,0.1033526407531934,0.3400000035762787,5
2021/02/16 15:37:32,CRSP230120C00220000,CRSP,2023-01-20,220.0,58.700000,27,58.510000,1,57.000000,5,354,441,0.885855,61.850000,2021-02-12,-3.3400000000000034,2021-02-16 Tuesday,61.75999984741211,81.92913490294148,52.75486434937784,33.41735426214899,62.011508669516054,5.521216218702513,13.5,5
2021/02/16 15:37:32,ARLP220121C00010000,ARLP,2022-01-21,10.0,1.000000,89,1.000000,1,0.900000,115,159,2839,0.763688,1.030000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,0.9919999957084655,1.1488963217228358,0.49310367398562976,62.47352498571266,1.0052823155926456,0.09891451959391805,0.550000011920929,4
2021/02/16 15:37:32,MFA220121C00005000,MFA,2022-01-21,5.0,0.300000,11,0.250000,1,0.250000,85,28,4159,0.380274,0.280000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,0.2740000009536743,0.31896378848356655,0.17403621521192145,49.56120472066768,0.25480903791433923,0.052521952769828975,0.10000000894069672,4
2021/02/16 15:37:32,MFA230120C00002000,MFA,2023-01-20,2.0,2.050000,1,1.950000,2,2.000000,10,6,585,0,1.980000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,1.9700000286102295,2.0898264220906704,1.737173599843839,52.117943123461046,1.9955283304348002,0.1115451917685707,0.5,4
2021/02/16 15:37:32,CRSP230120C00200000,CRSP,2023-01-20,200.0,63.800000,10,63.000000,5,60.800000,40,6,290,0.892474,66.550000,2021-02-12,-3.549999999999997,2021-02-16 Tuesday,65.34400024414063,83.53615085139432,57.70484875187717,37.32617760057328,66.8001891977529,5.114919222274276,11.0,4
2021/02/16 15:37:32,MFA230120C00004000,MFA,2023-01-20,4.0,0.900000,1,0.900000,1,0.850000,8,10,1013,0.393227,0.900000,2021-02-12,0.0,2021-02-16 Tuesday,0.8699999928474427,0.9418650656034737,0.6511349351117821,58.58611709518402,0.8885601511205076,0.170625695222188,0.8300000429153442,4
2021/02/16 15:37:32,CRSP220121C00250000,CRSP,2022-01-21,250.0,32.500000,62,30.010000,1,30.000000,2,6,1334,0.916909,33.150000,2021-02-12,-3.139999999999997,2021-02-16 Tuesday,32.77800025939941,47.984054493619624,25.411945605562508,37.02238925337255,33.1889516731066,4.009936138074249,9.940000534057617,4
2021/02/16 15:37:32,CRSP220121C00230000,CRSP,2022-01-21,230.0,36.800000,49,34.700000,1,33.800000,1,2,220,0.925419,36.250000,2021-02-12,-1.5499999999999972,2021-02-16 Tuesday,36.38400039672852,58.379812590600565,27.198187668798855,35.04631537553091,38.73240089660098,3.3324484768833167,15.170001983642578,4
2021/02/16 15:37:32,TWO230120C00007000,TWO,2023-01-20,7.0,1.300000,4,1.100000,8,1.100000,1,8,2168,0.346967,1.150000,2021-02-12,-0.04999999999999982,2021-02-12 Friday,1.0480000019073485,1.2270974613470804,0.7679025195794333,54.888531658016525,1.0073828122923516,0.16206968276435202,0.6499999761581421,4
2021/02/16 15:37:32,MFA230120C00003000,MFA,2023-01-20,3.0,1.500000,1,1.250000,3,1.150000,10,4,1448,0.363836,1.300000,2021-02-12,-0.050000000000000044,2021-02-16 Tuesday,1.2980000019073485,1.4183917810764368,1.0096082041416115,52.848831225951834,1.383041565867255,0.16174690851507287,1.3000000715255737,4
2021/02/16 15:37:32,CRSP220121C00200000,CRSP,2022-01-21,200.0,43.500000,49,41.100000,1,38.500000,49,15,227,0.914687,44.050000,2021-02-12,-2.9499999999999957,2021-02-16 Tuesday,44.225999450683595,59.297996806509275,37.06600236951611,36.18065307687596,45.86473605421937,5.093507890786438,13.900001525878906,4
2021/02/16 15:37:32,CRSP220121C00180000,CRSP,2022-01-21,180.0,49.000000,3,46.900000,1,44.300000,15,9,113,0.924580,50.000000,2021-02-12,-3.1000000000000014,2021-02-16 Tuesday,50.306000518798825,73.21725582009029,38.730744134133346,38.29567744153528,50.86264422000982,4.899295010661933,11.270000457763672,4
2021/02/16 15:37:32,CRSP220121C00170000,CRSP,2022-01-21,170.0,52.300000,27,49.400000,1,47.600000,15,15,203,0.932850,53.400000,2021-02-12,-4.0,2021-02-16 Tuesday,53.74000015258789,73.83992103809305,43.83607841259054,35.737379886398614,55.07254312352863,5.43664641236058,12.900001525878906,4
2021/02/16 15:37:32,CRSP220121C00150000,CRSP,2022-01-21,150.0,58.900000,11,57.000000,1,55.300000,1,20,170,0.948017,59.350000,2021-02-12,-2.3500000000000014,2021-02-16 Tuesday,59.77000045776367,89.92650917171633,47.86248962283932,32.226556400757204,62.8992702968171,5.8788845030582015,22.12000274658203,4
2021/02/16 15:37:32,NYMT230120C00004000,NYMT,2023-01-20,4.0,0.850000,2,0.800000,2,0.600000,10,36,645,0.310551,0.800000,2021-02-12,0.0,2021-02-16 Tuesday,0.7700000047683716,0.9381744586484169,0.5668255485041405,53.90082685115577,0.7993120279144933,0.13119252338709547,0.4999999403953552,4
2021/02/16 15:37:32,PBI220121C00010000,PBI,2022-01-21,10.0,2.550000,90,2.400000,40,2.400000,100,40,1214,0.839721,2.550000,2021-02-12,-0.1499999999999999,2021-02-12 Friday,2.6140000343322756,5.013974833419928,0.039025163719049516,51.696640023392874,4.437617798403246,0.61001400951645,5.75,4
2021/02/16 15:37:32,CRSP220121C00220000,CRSP,2022-01-21,220.0,37.000000,1,36.500000,1,35.000000,1,7,1464,0.904345,39.100000,2021-02-12,-2.6000000000000014,2021-02-16 Tuesday,38.75599899291992,58.607887352655986,28.815111457158473,33.70609551231627,39.19192894679608,4.535346366805075,11.799999237060547,4
2021/02/16 15:37:32,NYMT230120C00003500,NYMT,2023-01-20,3.5,0.900000,2,0.900000,1,0.850000,10,8,325,0.259868,0.900000,2021-02-12,0.0,2021-02-16 Tuesday,0.9479999780654907,1.0706531665638983,0.7963468231841029,49.02102511050642,0.9354092490065005,0.18136806838843283,0.44999998807907104,3
2021/02/16 15:37:32,NYMT220121C00005500,NYMT,2022-01-21,5.5,0.250000,1,0.180000,1,0.150000,92,4,832,0.380063,0.180000,2021-02-12,0.0,2021-02-12 Friday,0.1840000033378601,0.23693872092314736,0.08606128545454964,53.701265228860876,0.1717154022011823,0.038583794452669885,0.14000000059604645,3
2021/02/16 15:37:32,NYMT220121C00005000,NYMT,2022-01-21,5.0,0.300000,15,0.250000,1,0.200000,367,70,1778,0.348165,0.230000,2021-02-12,0.01999999999999999,2021-02-16 Tuesday,0.2300000011920929,0.29246526618707736,0.14853473643552703,56.211437801698274,0.23883070599299494,0.05002741391416987,0.10000000894069672,3
2021/02/16 15:37:32,MFA230120C00003500,MFA,2023-01-20,3.5,1.100000,1,1.000000,4,0.900000,1,64,572,0.340264,1.100000,2021-02-12,-0.10000000000000009,2021-02-16 Tuesday,1.0739999771118165,1.178444691212642,0.7805552823228957,51.03363067415623,1.026554204373953,0.10927825336785456,0.40000003576278687,3
2021/02/16 15:37:32,MFA220121C00003000,MFA,2022-01-21,3.0,1.150000,1,1.100000,7,1.100000,4,12,3072,0.325794,1.080000,2021-02-12,0.020000000000000018,2021-02-16 Tuesday,1.1,1.1797442080631961,0.8232557831153164,58.08353549631944,1.044685050918191,0.0824446513722705,0.2999999523162842,3
2021/02/16 15:37:32,NYMT220121C00003500,NYMT,2022-01-21,3.5,0.850000,475,0.720000,3,0.700000,1,16,6266,0.298496,0.730000,2021-02-12,-0.010000000000000009,2021-02-16 Tuesday,0.7159999966621399,0.8159301614257042,0.48306983356750566,57.4234111992238,0.6766565876076995,0.07059701879567046,0.15999996662139893,3
2021/02/16 15:37:32,MFA230120C00004500,MFA,2023-01-20,4.5,0.750000,4,0.700000,1,0.650000,1,2,703,0.392405,0.730000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,0.7399999976158143,0.8277743438961362,0.5222256441829347,53.19235991142558,0.7246973115365625,0.10735526685894015,0.7200000286102295,3
2021/02/16 15:37:32,TWO220121C00007000,TWO,2022-01-21,7.0,0.700000,248,0.700000,1,0.650000,413,350,7755,0.299860,0.630000,2021-02-12,0.06999999999999995,2021-02-16 Tuesday,0.671999990940094,0.7298396015374529,0.5351603960783613,56.94910470487089,0.6328984275647555,0.09705550320110935,0.2800000309944153,3
2021/02/16 15:37:32,NET220121C00080000,NET,2022-01-21,80.0,21.300000,81,21.050000,1,20.900000,4,127,1129,0.652498,23.880000,2021-02-12,-2.8299999999999983,2021-02-16 Tuesday,25.641999816894533,28.564647282681896,15.469352732576896,46.87176912261046,23.51029612813699,2.459335212744709,14.600000381469727,3
2021/02/16 15:37:32,NET220121C00100000,NET,2022-01-21,100.0,14.700000,90,14.400000,1,14.250000,60,155,1007,0.648573,16.780000,2021-02-12,-2.380000000000001,2021-02-16 Tuesday,18.368000030517578,20.55025799618138,10.023742076297868,48.72258686675675,16.968493819800784,1.9864218526983417,11.949999809265137,3
2021/02/16 15:37:32,NET230120C00080000,NET,2023-01-20,80.0,27.900000,116,27.800000,1,26.850000,52,104,1459,0.602053,31.200000,2021-02-12,-3.3999999999999986,2021-02-16 Tuesday,32.25999984741211,35.29286130219254,21.21413866728988,47.87553719823465,29.303842432244295,2.825755596022445,16.899999618530273,3
2021/02/16 15:37:32,NET230120C00090000,NET,2023-01-20,90.0,24.600000,117,23.930000,10,23.250000,153,291,923,0.597111,26.500000,2021-02-12,-2.5700000000000003,2021-02-16 Tuesday,28.062000274658203,30.85228609273912,17.830713899631483,45.64479367230422,27.049222928240656,2.2717281339767967,12.700000762939453,3
2021/02/16 15:37:32,NET230120C00130000,NET,2023-01-20,130.0,15.050000,10,14.800000,1,14.300000,101,71,347,0.592060,16.750000,2021-02-12,-1.9499999999999993,2021-02-16 Tuesday,17.944000053405762,19.533903745593655,11.233096262035739,47.01720453229387,17.983728816398234,1.8517541653685363,9.600000381469727,3
2021/02/16 15:37:32,QEP220121C00001000,QEP,2022-01-21,1.0,3.500000,5,2.500000,1,2.500000,10,1,7326,2.391082,3.000000,2021-02-12,-0.5,2021-02-12 Friday,2.5,2.6419809443438673,1.8020190732991077,63.47386520811291,2.3557751974394154,0.15676706678497862,0.6999999284744263,3
2021/02/16 15:37:32,PBI220121C00012000,PBI,2022-01-21,12.0,2.050000,20,1.980000,1,1.800000,13,7,674,0.828525,2.100000,2021-02-12,-0.1200000000000001,2021-02-16 Tuesday,2.049999976158142,4.113139356267366,0.10286061655291645,51.49462240353424,2.675597058601697,0.4793217596121869,3.299999952316284,3
2021/02/16 15:37:32,PBI230120C00010000,PBI,2023-01-20,10.0,3.600000,253,3.490000,5,3.300000,10,41,891,0.791556,3.500000,2021-02-12,-0.009999999999999787,2021-02-16 Tuesday,3.578000020980835,5.216744162103551,1.3742558226376602,54.56358615743796,3.769105529742505,0.4970592638484863,3.9000000953674316,3
2021/02/16 15:37:32,OPEN220121C00032000,OPEN,2022-01-21,32.0,14.400000,599,13.600000,1,12.200000,431,120,356,1.093592,14.550000,2021-02-12,-0.9500000000000011,2021-02-16 Tuesday,13.902000045776367,14.796719730971686,4.4092803586736995,68.9327003313147,13.380505814767243,1.3545977795710429,9.700000762939453,3
2021/02/16 15:37:32,NYMT220121C00004000,NYMT,2022-01-21,4.0,0.550000,20,0.500000,1,0.450000,529,55,10257,0.297904,0.530000,2021-02-12,-0.030000000000000027,2021-02-16 Tuesday,0.5080000042915345,0.5745504165761998,0.3414495771057079,58.233778365402934,0.4750115387048227,0.059578930159343645,0.15000000596046448,3
2021/02/16 15:37:32,MFA220121C00003500,MFA,2022-01-21,3.5,0.800000,6,0.770000,1,0.750000,13,114,7885,0.325693,0.750000,2021-02-12,0.020000000000000018,2021-02-16 Tuesday,0.7659999966621399,0.8266054204870497,0.5703945644925799,55.70264130375112,0.691924871645418,0.0772233234458639,0.2600000500679016,3
2021/02/16 15:37:32,NYMT220121C00003000,NYMT,2022-01-21,3.0,1.150000,1,1.100000,1,1.100000,1,14,1271,0.271840,1.080000,2021-02-12,0.020000000000000018,2021-02-16 Tuesday,1.0499999880790711,1.1681744238433152,0.7968255618515702,60.05714594994634,1.0186895956127833,0.09428263254685097,0.2999999523162842,3
2021/02/16 15:37:32,RWT220121C00015000,RWT,2022-01-21,15.0,0.300000,100,0.250000,1,0.200000,61,35,5831,0.369507,0.300000,2021-02-12,-0.04999999999999999,2021-02-16 Tuesday,0.2500000029802322,0.2929918313970092,0.14000817438464136,52.80564662775629,0.24022925222927202,0.0523086770569723,0.15000000596046448,3
2021/02/16 15:37:32,OPEN230120C00040000,OPEN,2023-01-20,40.0,16.400000,2,16.130000,1,15.200000,1,119,2580,1.045832,16.750000,2021-02-12,-0.620000000000001,2021-02-16 Tuesday,16.341999435424803,17.356133736236476,6.163865958587743,65.95759800168885,12.28647264097481,1.8816847273761355,13.0,3
2021/02/16 15:37:32,RWT220121C00007500,RWT,2022-01-21,7.5,2.700000,10,2.600000,4,2.550000,11,27,427,0.323742,2.680000,2021-02-12,-0.08000000000000007,2021-02-16 Tuesday,2.6039999961853026,2.817894587385796,1.4141054059384837,72.09695485786642,2.346266515734466,0.16401929701540605,1.149999976158142,3
2021/02/16 15:37:32,RWT220121C00012500,RWT,2022-01-21,12.5,0.650000,63,0.600000,1,0.500000,31,8,796,0.366566,0.650000,2021-02-12,-0.050000000000000044,2021-02-16 Tuesday,0.5900000214576722,0.6787466403387736,0.21625337039006248,62.63155872538462,0.45440917190630814,0.06268146685590889,0.34999996423721313,3
2021/02/16 15:37:32,RWT220121C00010000,RWT,2022-01-21,10.0,1.300000,1,1.290000,1,1.250000,1,19,6580,0.356431,1.350000,2021-02-12,-0.06000000000000005,2021-02-16 Tuesday,1.2860000133514404,1.4246676398378397,0.5073323654073689,65.2462859851901,1.0657294937045536,0.15933000520241977,1.3299999944865704,3
2021/02/16 15:37:32,CRWD230120C00300000,CRWD,2023-01-20,300.0,54.550000,56,52.820000,1,51.100000,1,3,227,0.540098,53.280000,2021-02-12,-0.46000000000000085,2021-02-16 Tuesday,49.184000396728514,54.384031559996615,35.321968195862766,65.22047967656246,49.99161099202631,3.591697068800219,21.5,3
2021/02/16 15:37:32,NYMT220121C00002500,NYMT,2022-01-21,2.5,1.600000,10,1.500000,3,1.400000,1,3,269,0,1.500000,2021-02-12,0.0,2021-02-16 Tuesday,1.5039999961853028,1.6133082588604393,1.236691717297703,60.66215396198111,1.4730044402016536,0.05215354458591315,0.25,3
2021/02/16 15:37:32,OPEN230120C00030000,OPEN,2023-01-20,30.0,19.600000,25,18.500000,1,18.500000,1,12,712,1.126358,19.100000,2021-02-12,-0.6000000000000014,2021-02-16 Tuesday,18.65999984741211,19.915539658581906,8.170460211718385,65.91413053986278,13.982248072090448,2.4811574769015956,12.600000381469727,3
2021/02/16 15:37:32,NET230120C00075000,NET,2023-01-20,75.0,31.150000,260,29.880000,10,28.400000,179,29,1101,0.616779,32.630000,2021-02-12,-2.7500000000000036,2021-02-16 Tuesday,34.47999954223633,37.12282522089943,23.37817461125389,46.038119540584454,28.69222400043422,2.407514795966707,13.650001525878906,2
2021/02/16 15:37:32,NET230120C00100000,NET,2023-01-20,100.0,21.700000,1,21.000000,5,20.500000,114,41,338,0.596000,23.450000,2021-02-12,-2.4499999999999993,2021-02-16 Tuesday,25.070000076293944,27.590332578779748,15.990667177079626,48.39880417925966,23.63669405051379,2.071496032913655,12.899999618530273,2
2021/02/16 15:37:32,NET220121C00090000,NET,2022-01-21,90.0,17.700000,148,17.900000,2,16.300000,525,32,775,0.635334,19.780000,2021-02-12,-1.8800000000000026,2021-02-16 Tuesday,21.753999710083008,24.1453935398517,12.623606513554062,48.28670770659872,20.63364570690489,2.183352246664326,13.09999942779541,2
2021/02/16 15:37:32,CRWD220121C00260000,CRWD,2022-01-21,260.0,44.200000,157,44.000000,1,42.400000,65,125,2592,0.548681,43.680000,2021-02-12,0.3200000000000003,2021-02-16 Tuesday,39.795999908447264,43.25558734028611,26.63941254527298,67.49771547307384,31.19199008845185,3.918432892467549,22.549999237060547,2
2021/02/16 15:37:32,NET230120C00085000,NET,2023-01-20,85.0,26.200000,113,25.660000,4,25.250000,40,94,914,0.602788,28.180000,2021-02-12,-2.5199999999999996,2021-02-16 Tuesday,29.494000244140626,32.26334495087706,19.80365486601747,49.557639797131486,28.83627976359624,2.453621542349668,12.5,2
2021/02/16 15:37:32,CRWD220121C00270000,CRWD,2022-01-21,270.0,41.550000,165,40.900000,1,39.300000,41,0,436,0.553416,40.950000,2021-02-12,-0.05000000000000426,2021-02-12 Friday,34.32400016784668,41.66541933307552,24.36658006420231,64.9322568454705,30.21604724581195,2.9019913245521463,18.850000381469727,2
2021/02/16 15:37:32,CRWD220121C00280000,CRWD,2022-01-21,280.0,38.000000,145,36.000000,1,36.350000,1,8,1849,0.551107,37.350000,2021-02-12,-1.3500000000000014,2021-02-16 Tuesday,33.659999465942384,38.94379313487706,22.440206689646864,60.91905564929783,28.30889825703228,2.672079497793827,15.770000457763672,2
2021/02/16 15:37:32,NET230120C00070000,NET,2023-01-20,70.0,33.650000,251,30.800000,1,30.550000,126,22,764,0.626791,35.500000,2021-02-12,-4.699999999999999,2021-02-16 Tuesday,35.9,39.1423355497804,25.588664206078978,48.2064453663967,33.078261676532335,2.618043858525496,15.950000762939453,2
2021/02/16 15:37:32,NET220121C00110000,NET,2022-01-21,110.0,12.350000,60,12.440000,1,11.850000,204,31,964,0.649435,13.900000,2021-02-12,-1.4600000000000009,2021-02-16 Tuesday,15.25399990081787,17.071420134428507,8.043580018159382,48.99939993912775,12.881960035558551,1.5007864904977666,9.6899995803833,2
2021/02/16 15:37:32,NET220121C00120000,NET,2022-01-21,120.0,10.350000,46,10.300000,1,10.050000,20,54,2939,0.652028,11.750000,2021-02-12,-1.4499999999999993,2021-02-16 Tuesday,13.06200008392334,14.572913406730287,6.504086734413512,49.29048106453419,11.904447089692743,1.4837190478244793,8.6899995803833,2
