market date,symbol,ticker,expiry,strike,ask price,ask size,filled price,filled size,bid price,bid size,volume,OI,IV,previous close price,previous close date,today gain,tech_last_date,SMA,BB - high,BB - low,RSI,VWAP,ATR,Range,B-Score
2021/02/25 13:03:55,CRSP220121C00170000,CRSP,2022-01-21,170.0,29.300000,78,31.170000,2,25.700000,62,2,232,0.857206,31.650000,2021-02-24,-0.4799999999999969,2021-02-23 Tuesday,42.29800033569336,67.64861022515714,37.526389393373144,17.776556504653485,52.11476020745231,5.240788258826482,28.55000114440918,5
2021/02/25 13:03:55,CRSP220121C00160000,CRSP,2022-01-21,160.0,32.100000,95,32.000000,1,28.800000,28,7,153,0.871240,34.400000,2021-02-24,-2.3999999999999986,2021-02-25 Thursday,38.34000015258789,73.14789575720827,32.73610425805052,11.464679717642682,53.94575386760781,4.2645257507274925,29.900001525878906,5
2021/02/25 13:03:55,CRSP230120C00310000,CRSP,2023-01-20,310.0,28.500000,25,28.500000,1,23.500000,2,2,227,0.842768,29.500000,2021-02-24,-1.0,2021-02-25 Thursday,34.51800003051758,55.273229455756045,31.378770590020316,20.837913924220203,43.70700807245368,3.3498528990326486,23.0,5
2021/02/25 13:03:55,CRSP230120C00220000,CRSP,2023-01-20,220.0,40.500000,10,41.150000,1,37.500000,2,0,812,0.885328,43.050000,2021-02-24,-1.8999999999999986,2021-02-23 Tuesday,50.91599960327149,77.2071733536274,45.57982577662163,16.36720566568961,60.260968476563725,4.691289888575879,28.80999755859375,5
2021/02/25 13:03:55,CRSP230120C00200000,CRSP,2023-01-20,200.0,44.500000,2,42.500000,1,39.500000,2,61,361,0.884994,47.000000,2021-02-24,-4.5,2021-02-25 Thursday,52.48000030517578,77.60608229160523,48.52791772365356,18.632125260741205,55.07599292712265,4.845454476002003,28.610000610351562,5
2021/02/25 13:03:55,CRSP230120C00150000,CRSP,2023-01-20,150.0,55.500000,2,58.000000,1,50.500000,2,4,253,0.909382,58.600000,2021-02-24,-0.6000000000000014,2021-02-25 Thursday,63.57999954223633,101.07934991413974,58.49265135233976,22.780381365264958,71.14625434758048,6.008257186818601,38.80000305175781,5
2021/02/25 13:03:55,TWO220121C00007000,TWO,2022-01-21,7.0,1.000000,69,0.850000,5,0.850000,210,276,14067,0.338317,1.030000,2021-02-24,-0.18000000000000005,2021-02-25 Thursday,0.9559999823570251,1.0135636963575276,0.4014362893373575,62.15669279228462,0.8411289836024252,0.13832226364036043,0.550000011920929,5
2021/02/25 13:03:55,CRSP220121C00200000,CRSP,2022-01-21,200.0,23.000000,94,21.000000,1,19.000000,132,8,1246,0.839593,24.800000,2021-02-24,-3.8000000000000007,2021-02-25 Thursday,27.544000244140626,56.15417196493283,23.436827638338652,20.759348370696173,27.583406408035273,4.32902079638704,31.0,5
2021/02/25 13:03:55,CRSP220121C00180000,CRSP,2022-01-21,180.0,26.700000,74,26.500000,1,23.000000,117,2,107,0.845096,28.500000,2021-02-24,-2.0,2021-02-25 Thursday,31.7,64.58021428269781,27.682785824113708,17.63064108227661,45.05789413877777,4.5777318580357145,31.760000228881836,5
2021/02/25 13:03:55,ABUS220121C00002500,ABUS,2022-01-21,2.5,3.000000,2,1.950000,1,2.200000,4,0,629,1.681603,2.700000,2021-02-24,-0.7500000000000002,2021-02-23 Tuesday,2.8099999904632567,3.5958119846121295,2.0001880192025676,38.56741006948355,2.9297471425725123,0.3324048236704754,1.8499999046325684,5
2021/02/25 13:03:55,CRSP220121C00150000,CRSP,2022-01-21,150.0,34.900000,107,32.200000,1,31.700000,26,17,212,0.878374,37.350000,2021-02-24,-5.149999999999999,2021-02-25 Thursday,41.794000244140626,74.73227121435835,37.05672834313676,9.91290422140716,56.22035442129241,4.617173890696419,32.900001525878906,5
2021/02/25 13:03:55,NET230120C00100000,NET,2023-01-20,100.0,16.600000,1,16.000000,1,16.000000,24,10,483,0.616411,17.350000,2021-02-24,-1.3500000000000014,2021-02-25 Thursday,18.104000091552734,27.76263975844546,15.11236024155454,35.98190696578877,22.25118404901448,1.865550375745748,12.149999618530273,5
2021/02/25 13:03:55,NYMT220121C00004500,NYMT,2022-01-21,4.5,0.450000,245,0.400000,10,0.400000,60,107,7717,0.362365,0.480000,2021-02-24,-0.07999999999999996,2021-02-25 Thursday,0.41000000238418577,0.44615503202666895,0.2718449657083546,57.40356180869821,0.3681651457373282,0.07033585564064454,0.19999998807907104,5
2021/02/25 13:03:55,NET230120C00080000,NET,2023-01-20,80.0,22.150000,135,21.150000,2,19.500000,199,106,1605,0.605313,23.830000,2021-02-24,-2.6799999999999997,2021-02-25 Thursday,23.923999786376953,35.645479883329934,20.278520093781886,35.512220943442756,28.82446226750712,2.6165329599780063,17.5,5
2021/02/25 13:03:55,NET220121C00070000,NET,2022-01-21,70.0,18.750000,455,18.100000,2,17.500000,321,42,1595,0.644394,21.150000,2021-02-24,-3.049999999999997,2021-02-25 Thursday,22.05800018310547,33.81398927143778,18.383011041367396,31.046399143407825,26.9442448122748,2.0635845381526674,15.5,5
2021/02/25 13:03:55,NET220121C00085000,NET,2022-01-21,85.0,13.200000,81,13.300000,1,12.750000,66,3,629,0.640708,15.330000,2021-02-24,-2.0299999999999994,2021-02-25 Thursday,15.8939998626709,26.85762053513548,12.487379541158463,34.66123294520216,20.82479735328096,2.0622449918080257,13.629999160766602,4
2021/02/25 13:03:55,RWT220121C00007500,RWT,2022-01-21,7.5,2.600000,121,2.600000,1,2.350000,254,6,463,0.306094,2.780000,2021-02-24,-0.17999999999999972,2021-02-25 Thursday,2.55,2.981768188103235,1.6912318018831851,59.99131105428917,2.5872697235384745,0.20045087820307103,0.7100000381469727,4
2021/02/25 13:03:55,ETSY230120C00230000,ETSY,2023-01-20,230.0,52.750000,115,53.000000,1,49.600000,18,5,4078,0.569647,56.050000,2021-02-24,-3.049999999999997,2021-02-23 Tuesday,60.82000045776367,73.86792657261587,46.64807417506479,38.11656574854778,64.40516871822018,4.748948442708142,22.699996948242188,4
2021/02/25 13:03:55,NET220121C00080000,NET,2022-01-21,80.0,14.750000,58,14.450000,1,14.150000,243,21,1281,0.639766,17.030000,2021-02-24,-2.580000000000002,2021-02-25 Thursday,17.653999900817873,29.035022060861635,14.157977683553646,34.584023104691795,22.78702607098885,2.295581816392713,15.100000381469727,4
2021/02/25 13:03:55,CRWD220121C00210000,CRWD,2022-01-21,210.0,45.000000,198,43.910000,1,41.100000,189,7,1242,0.572705,47.680000,2021-02-24,-3.770000000000003,2021-02-25 Thursday,50.61800003051758,67.32907168704446,39.65892841976707,39.0019589279134,51.27836751613497,5.030922747051041,25.25,4
2021/02/25 13:03:55,NET220121C00095000,NET,2022-01-21,95.0,10.600000,13,10.950000,1,10.200000,87,1,171,0.638461,12.350000,2021-02-24,-1.4000000000000004,2021-02-25 Thursday,13.121999931335449,22.504241848490143,9.971758174398044,31.666829326330685,18.649239523154918,1.556267408409351,12.050000190734863,4
2021/02/25 13:03:55,NET220121C00090000,NET,2022-01-21,90.0,11.800000,21,12.120000,1,11.150000,389,53,826,0.634555,14.000000,2021-02-24,-1.8800000000000008,2021-02-25 Thursday,14.335999870300293,24.616022359939713,11.248977506545884,32.92068432613709,20.583619344632037,1.9991359293545672,13.09999942779541,4
2021/02/25 13:03:55,RWT220121C00015000,RWT,2022-01-21,15.0,0.350000,257,0.320000,1,0.200000,115,32,5915,0.396162,0.330000,2021-02-24,-0.010000000000000009,2021-02-25 Thursday,0.24199999868869781,0.32276842842580644,0.13623157491205368,51.189091290075815,0.2647607082033438,0.07129242853255156,0.23000000417232513,4
2021/02/25 13:03:55,ETSY220121C00250000,ETSY,2022-01-21,250.0,30.250000,188,31.400000,2,28.050000,69,3,302,0.604934,33.700000,2021-02-24,-2.3000000000000043,2021-02-25 Thursday,33.93200035095215,48.065653511929455,25.807346633029045,38.37679159278731,40.31381746205042,3.239025343026752,19.970001220703125,4
2021/02/25 13:03:55,ETSY220121C00230000,ETSY,2022-01-21,230.0,35.500000,172,36.600000,1,33.600000,66,3,221,0.603487,39.330000,2021-02-24,-2.729999999999997,2021-02-25 Thursday,43.10800018310547,56.47567245580875,33.33732726953305,35.715030986730525,49.45861663327527,3.868913654845035,20.5,4
2021/02/25 13:03:55,ETSY220121C00220000,ETSY,2022-01-21,220.0,39.350000,174,39.600000,1,36.350000,1,12,362,0.607793,43.200000,2021-02-24,-3.6000000000000014,2021-02-25 Thursday,45.22799987792969,60.41393513278989,36.4060641805646,37.14677678036288,50.90711634986817,4.338751878693584,20.5,4
2021/02/25 13:03:55,NET220121C00100000,NET,2022-01-21,100.0,9.600000,73,9.350000,13,9.100000,249,43,1313,0.638715,11.300000,2021-02-24,-1.950000000000001,2021-02-25 Thursday,11.918000030517579,20.822536666871127,9.21546353530783,34.843001286487265,15.71697880724917,1.8333746053602396,11.800000190734863,4
2021/02/25 13:03:55,RWT220121C00012500,RWT,2022-01-21,12.5,0.650000,172,0.650000,3,0.600000,50,6,829,0.398137,0.730000,2021-02-24,-0.07999999999999996,2021-02-25 Thursday,0.5799999952316284,0.7331611067060949,0.2938389003272531,60.945176011502326,0.5866011125808164,0.09099216422465117,0.3499999940395355,4
2021/02/25 13:03:55,SSYS220121C00025000,SSYS,2022-01-21,25.0,16.000000,521,16.000000,3,14.600000,4,0,1161,0.895538,16.350000,2021-02-24,-0.3500000000000014,2021-02-23 Tuesday,22.560000228881837,33.32569610240685,14.485303958628311,37.549217797291305,28.006169340172963,2.622565061391532,17.299999237060547,4
2021/02/25 13:03:55,NET220121C00075000,NET,2022-01-21,75.0,16.500000,66,16.550000,1,15.750000,351,15,701,0.639818,19.050000,2021-02-24,-2.5,2021-02-25 Thursday,19.62799987792969,31.58762906440806,15.876371065291647,34.62719174864455,21.752326442349343,2.108705022772626,15.25,4
2021/02/25 13:03:55,RWT230120C00010000,RWT,2023-01-20,10.0,1.850000,14,1.890000,1,1.650000,1,0,765,0.349192,1.980000,2021-02-24,-0.09000000000000008,2021-02-24 Wednesday,1.637999987602234,1.9471951583318767,1.0618048450059834,66.18815271108724,1.663414760590351,0.24917373945612153,1.7000000476837158,4
2021/02/25 13:03:55,NET220121C00060000,NET,2022-01-21,60.0,23.000000,70,23.300000,2,22.200000,374,19,2151,0.645089,26.180000,2021-02-24,-2.879999999999999,2021-02-25 Thursday,26.65999984741211,39.013020553326484,22.019979629778987,34.044633687151716,29.88730894710914,2.3546475482275704,17.830001831054688,4
2021/02/25 13:03:55,OPEN220121C00045000,OPEN,2022-01-21,45.0,8.500000,778,7.630000,1,7.000000,6,149,4855,1.113827,8.000000,2021-02-24,-0.3700000000000001,2021-02-25 Thursday,8.039999866485596,11.889977787514674,3.681022168616308,51.19275861206505,9.933575165283889,1.4380112140533794,7.699999809265137,4
