market date,symbol,ticker,expiry,strike,ask price,ask size,filled price,filled size,bid price,bid size,volume,OI,IV,previous close price,previous close date,today gain,tech_last_date,SMA,BB - high,BB - low,RSI,VWAP,ATR,Range,B-Score
2021/02/22 13:30:44,CRSP220121C00220000,CRSP,2022-01-21,220.0,28.100000,71,26.500000,7,24.000000,97,308,1479,0.854116,31.750000,2021-02-19,-5.25,2021-02-22 Monday,32.5640007019043,48.260832687156025,29.104166702492407,19.25522775748273,34.571500889752784,4.084663184184942,17.299999237060547,6
2021/02/22 13:30:44,MFA220121C00005000,MFA,2022-01-21,5.0,0.350000,5,0.300000,3,0.300000,31,154,4110,0.384666,0.330000,2021-02-19,-0.030000000000000027,2021-02-22 Monday,0.28200000524520874,0.3198145048627973,0.21218550038241143,58.22810552665781,0.27253224502690904,0.0598099583441553,0.2499999850988388,5
2021/02/22 13:30:44,CRSP220121C00150000,CRSP,2022-01-21,150.0,46.800000,26,44.000000,1,42.200000,72,14,204,0.889644,51.600000,2021-02-19,-7.600000000000001,2021-02-22 Monday,51.01000061035156,78.38412755274716,44.83987185216007,19.533650907378885,58.48387893889177,5.3952691840160725,24.0,5
2021/02/22 13:30:44,CRSP220121C00250000,CRSP,2022-01-21,250.0,22.600000,90,22.500000,1,20.000000,1,19,1338,0.851717,26.650000,2021-02-19,-4.149999999999999,2021-02-22 Monday,28.108000183105467,42.18970889385975,24.420291144287226,24.803898282545646,30.709459228035804,3.41453130235075,13.5,5
2021/02/22 13:30:44,CRSP220121C00170000,CRSP,2022-01-21,170.0,41.000000,64,40.000000,1,38.000000,1,8,226,0.903930,44.650000,2021-02-19,-4.649999999999999,2021-02-22 Monday,47.2,66.25923361112874,42.666765839554856,23.471865850574275,54.23722036306223,4.997471671251865,18.900001525878906,5
2021/02/22 13:30:44,CRSP220121C00200000,CRSP,2022-01-21,200.0,33.000000,64,29.990000,5,28.400000,20,15,252,0.870168,36.450000,2021-02-19,-6.460000000000004,2021-02-22 Monday,35.90200004577637,53.68695864334469,33.28604073867435,27.324634440524093,42.89267224888937,4.428188574985009,23.010000228881836,5
2021/02/22 13:30:44,TWO220121C00007000,TWO,2022-01-21,7.0,1.000000,2,1.000000,50,0.950000,242,389,13135,0.321284,0.930000,2021-02-19,0.06999999999999995,2021-02-22 Monday,0.7699999928474426,0.8746184493421592,0.4523815487504923,70.60340263545123,0.8174149813881851,0.11900331098288418,0.48000001907348633,4
2021/02/22 13:30:44,CRWD220121C00260000,CRWD,2022-01-21,260.0,39.300000,78,38.700000,3,38.700000,20,197,2410,0.563822,43.080000,2021-02-19,-4.3799999999999955,2021-02-22 Monday,42.10999984741211,45.95534083645346,25.897658850741365,51.05838388856512,39.4851806397539,3.887875250222014,17.350000381469727,4
2021/02/22 13:30:44,MFA230120C00004000,MFA,2023-01-20,4.0,0.900000,10,0.900000,1,0.850000,1,1,1064,0.355916,0.930000,2021-02-19,-0.030000000000000027,2021-02-22 Monday,0.8699999928474427,0.9504798326413737,0.7025201704580679,58.40003168885639,0.9078069255760242,0.15137105227806005,0.7300000190734863,4
2021/02/22 13:30:44,ETSY220121C00200000,ETSY,2022-01-21,200.0,58.000000,213,56.000000,1,56.000000,178,16,1648,0.601442,63.630000,2021-02-19,-7.630000000000003,2021-02-22 Monday,59.74800033569336,70.76624114256332,42.83375885743668,49.164945442809554,61.53404534264898,5.450506064255127,18.0,4
2021/02/22 13:30:44,NET220121C00070000,NET,2022-01-21,70.0,24.750000,135,24.560000,3,23.950000,410,5,1575,0.644191,25.880000,2021-02-19,-1.3200000000000003,2021-02-22 Monday,25.6,33.39401598762671,19.38998421836694,39.8545644008799,28.508479669544894,2.027577760147282,11.25,4
2021/02/22 13:30:44,NET230120C00080000,NET,2023-01-20,80.0,26.600000,174,25.400000,1,25.400000,1,23,1528,0.587100,27.100000,2021-02-19,-1.7000000000000028,2021-02-22 Monday,27.463999938964843,35.348137105847016,21.17086294755875,42.44567279306743,29.223828038160264,2.702603284162109,12.600000381469727,4
2021/02/22 13:30:44,CRSP220121C00180000,CRSP,2022-01-21,180.0,38.000000,6,40.000000,1,33.300000,20,0,116,0.879086,42.000000,2021-02-19,-2.0,2021-02-19 Friday,45.2,65.79022105593343,39.10477902036051,29.643887583169985,47.686722822216026,4.752516193993292,16.759998321533203,4
2021/02/22 13:30:44,CRSP220121C00230000,CRSP,2022-01-21,230.0,26.300000,76,24.500000,1,23.000000,1,4,225,0.859117,28.550000,2021-02-19,-4.050000000000001,2021-02-22 Monday,31.623999786376952,58.66054855928944,22.780451425451773,23.893856792464376,36.72030421918031,3.5020741417810837,15.700000762939453,4
2021/02/22 13:30:44,NYMT220121C00007500,NYMT,2022-01-21,7.5,0.100000,13,0.050000,1,0.050000,178,0,769,0.439672,0.080000,2021-02-19,-0.03,2021-02-19 Friday,0.0800000011920929,0.12337924277202009,0.03862075993999125,41.33755145707999,0.08973162791681726,0.03252409434473468,0.10000000521540642,4
2021/02/22 13:30:44,OPEN220121C00045000,OPEN,2022-01-21,45.0,9.200000,315,8.800000,2,7.800000,1,156,4096,1.088930,9.400000,2021-02-19,-0.5999999999999996,2021-02-22 Monday,9.073999977111816,11.918739600857354,3.0322603743471133,58.64210849487524,10.014778128411047,1.4030084638064404,9.300000190734863,4
2021/02/22 13:30:44,CRSP230120C00310000,CRSP,2023-01-20,310.0,36.500000,1,38.000000,1,31.500000,1,2,226,0.846263,38.750000,2021-02-19,-0.75,2021-02-22 Monday,39.35600051879883,54.512990420896,36.63400970117431,29.732208844335744,44.502563616902535,2.8657465448175663,13.0,4
2021/02/22 13:30:44,TWO220121C00005000,TWO,2022-01-21,5.0,2.350000,36,2.200000,1,2.200000,238,272,1819,0.281383,2.050000,2021-02-19,0.15000000000000036,2021-02-22 Monday,1.8660000085830688,2.0330942401603536,1.2689057698532267,73.65145636728741,1.769298869671587,0.14720438400235075,0.7999999523162842,4
2021/02/22 13:30:44,OPEN220121C00040000,OPEN,2022-01-21,40.0,9.700000,5,9.150000,12,8.500000,489,48,1236,1.053925,10.150000,2021-02-19,-1.0,2021-02-22 Monday,9.910000038146972,12.702872835585875,4.092127240708071,54.379997469561566,10.738142024014177,1.3029082777662746,8.53000020980835,3
2021/02/22 13:30:44,NET230120C00085000,NET,2023-01-20,85.0,24.900000,185,23.900000,1,23.400000,220,4,963,0.582958,25.180000,2021-02-19,-1.2800000000000011,2021-02-22 Monday,25.979999923706053,32.34748770519343,20.001512081183517,43.26071349192065,28.306293526202307,2.3356579525730026,9.100000381469727,3
2021/02/22 13:30:44,NET230120C00070000,NET,2023-01-20,70.0,32.000000,240,30.000000,1,28.050000,227,1,779,0.593433,31.250000,2021-02-19,-1.25,2021-02-22 Monday,32.17999954223633,39.22138273617527,25.550617004425323,43.48560140837161,33.52684891670513,2.6144988266401117,13.950000762939453,3
2021/02/22 13:30:44,NET230120C00090000,NET,2023-01-20,90.0,23.550000,5,22.600000,1,22.000000,197,12,1002,0.587141,23.700000,2021-02-19,-1.0999999999999979,2021-02-22 Monday,23.986000061035156,30.937213462623628,17.948786598411527,43.136718598065144,26.791746028659674,2.1238152109468262,12.200000762939453,3
2021/02/22 13:30:44,NET230120C00100000,NET,2023-01-20,100.0,20.300000,1,20.300000,1,19.000000,5,32,393,0.578482,21.100000,2021-02-19,-0.8000000000000007,2021-02-22 Monday,20.89000015258789,27.549869982629914,15.816130002111294,41.665432757385936,23.47008632730555,2.0236842216162336,9.819999694824219,3
