market date,symbol,ticker,expiry,strike,ask price,ask size,filled price,filled size,bid price,bid size,volume,OI,IV,previous close price,previous close date,today gain,tech_last_date,SMA,BB - high,BB - low,RSI,VWAP,ATR,Range,B-Score
2021/02/24 10:35:35,CRSP220121C00200000,CRSP,2022-01-21,200.0,28.000000,6,24.850000,250,23.000000,10,1001,248,0.847592,26.500000,2021-02-23,-1.6499999999999986,2021-02-24 Wednesday,30.21400032043457,55.64298247095559,26.553016865287095,22.551318135659272,38.91986164481624,4.189086633007141,31.0,6
2021/02/24 10:35:35,CRSP220121C00180000,CRSP,2022-01-21,180.0,32.500000,6,30.200000,3,28.000000,20,0,107,0.861008,31.000000,2021-02-23,-0.8000000000000007,2021-02-23 Tuesday,38.14000015258789,63.88232780999933,33.899672159483096,19.081488328675405,45.411814495145684,4.948460511720467,31.760000228881836,5
2021/02/24 10:35:35,CRSP230120C00220000,CRSP,2023-01-20,220.0,45.500000,1,41.150000,1,40.500000,10,0,812,0.868388,44.000000,2021-02-23,-2.8500000000000014,2021-02-23 Tuesday,50.91599960327149,77.20717335362735,45.579825776621675,16.01238169072961,60.260968476563725,4.836440973455376,28.80999755859375,5
2021/02/24 10:35:35,NET220121C00090000,NET,2022-01-21,90.0,13.000000,12,12.450000,1,12.450000,354,1,820,0.636948,14.330000,2021-02-23,-1.8800000000000008,2021-02-23 Tuesday,16.373999977111815,24.250553373253613,12.185446592414113,38.61645878002116,20.46450176166908,2.153135659281875,13.09999942779541,5
2021/02/24 10:35:35,CRSP230120C00310000,CRSP,2023-01-20,310.0,31.900000,10,30.000000,1,29.000000,1,1,226,0.849137,30.500000,2021-02-23,-0.5,2021-02-23 Tuesday,36.63400039672852,54.407117665448745,34.298882471880354,22.39902095518383,43.8266661921118,3.4467646487591685,23.0,5
2021/02/24 10:35:35,CRSP220121C00170000,CRSP,2022-01-21,170.0,35.500000,1,32.000000,2,30.500000,1,2,230,0.869378,33.500000,2021-02-23,-1.5,2021-02-23 Tuesday,42.29800033569336,67.64861022515711,37.526389393373165,17.499848677712365,52.11476020745231,5.346824566694368,28.55000114440918,5
2021/02/24 10:35:35,CRSP230120C00200000,CRSP,2023-01-20,200.0,49.500000,1,49.400000,1,44.500000,40,0,361,0.877929,48.050000,2021-02-23,1.3500000000000014,2021-02-23 Tuesday,54.912000274658205,76.76789816269532,51.60610200515136,19.96069583586818,56.79440906996367,4.949269520536755,28.610000610351562,4
2021/02/24 10:35:35,NYMT230120C00003500,NYMT,2023-01-20,3.5,1.150000,12,0.800000,1,0.900000,1,0,350,0.267052,0.930000,2021-02-23,-0.13,2021-02-23 Tuesday,0.9040000081062317,1.0723316865555825,0.7976683062918601,45.76786939788908,0.9120271664926367,0.18551143932375933,0.44999998807907104,4
2021/02/24 10:35:35,CRSP220121C00250000,CRSP,2022-01-21,250.0,19.400000,77,18.000000,1,15.100000,79,1,1348,0.832280,18.000000,2021-02-23,0.0,2021-02-23 Tuesday,24.448000335693358,43.11708217377352,20.962917940667403,17.141321870399835,20.661629169836814,3.4979483274820127,20.0,4
2021/02/24 10:35:35,CRSP220121C00160000,CRSP,2022-01-21,160.0,38.000000,6,36.620000,1,33.000000,57,0,152,0.868465,36.500000,2021-02-23,0.11999999999999744,2021-02-23 Tuesday,44.322000122070314,76.76176918201783,37.287230985828856,12.964305428106002,54.82244819402693,4.476934801357422,27.540000915527344,4
